,left,right,label,pen_pressure,letter_spacing,size,dimension,is_lowercase,is_continuous,slantness,tilt,entry_stroke_a,staff_of_a,formation_n,staff_of_d,exit_stroke_d,word_formation,constancy,pen_pressurej,letter_spacingj,sizej,dimensionj,is_lowercasej,is_continuousj,slantnessj,tiltj,entry_stroke_aj,staff_of_aj,formation_nj,staff_of_dj,exit_stroke_dj,word_formationj,constancyj
2838,0270c_num4.png,1124c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,1,2,2,3,1,1,1,1,3,2,1,2
2839,0270c_num4.png,0823b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,2,2
2840,0270c_num4.png,0276b_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,2,2,1,1,1,1,2,2,2,1,2,2
2841,0270c_num4.png,0713a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,3,4,2,2
2842,0270c_num4.png,1312b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,4,2,3,1,2,2
2843,0270c_num4.png,0755a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,2,3,1,1,4,1,3,2,1,1
2844,0270c_num4.png,1112c_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,4,2,3,3,2,2
2845,0270c_num4.png,0863c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
2846,0270c_num4.png,0148a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,3,2,3,2,1,2
2847,0270c_num4.png,1453a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,3,3,2,2,1,1,1,1,2,2,3,4,2,2
2848,0270c_num4.png,0940a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,3,2,2,4,2,2
2849,0270c_num4.png,1231a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
2850,0270c_num4.png,0446c_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2
2851,0270c_num4.png,0179c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,2,2,1,1,1,1,4,2,2,1,1,2
2852,0270c_num4.png,1131b_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2
2853,0270c_num4.png,0790c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,1,4,2,1,2,2,3,2,1,2
2854,0270c_num4.png,0237b_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,2,2,1,2,2,1,2,2,2,1,2,2
2855,0270c_num4.png,0808a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,3,2,2,2,2,2,2,2,2,1,3,2,1,1
2856,0270c_num4.png,1039b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,3,2,2,2,1,1,2,2,3,3,2,2
2857,0270c_num4.png,0179a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2
2858,0270c_num4.png,0747b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,2,2,2,2,1,1,2,1,3,2,1,2
2859,0270c_num4.png,0675a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,3,2,2,2,1,1,1,2,2,2,1,2,2
2860,0270c_num4.png,1277c_num6.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,3,2,2,4,1,2
2861,0270c_num4.png,0609a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,2,2,1,4,2,3,2,2,2
2862,0270c_num4.png,1212c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3,2,2,1,1,1,2,1,3,3,1,2
2863,0270c_num4.png,0484b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2
2864,0270c_num4.png,0829c_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3,2,1,1,1,1,2,2,2,1,2,2
2865,0270c_num4.png,1550c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,3,3,2,1,1,1,1,2,2,1,1,1,2
2866,0270c_num4.png,0124c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,3,2,1,4,1,1,1,2,1,1,2,2
2867,0270c_num4.png,1327a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,3,3,2,1,1,1,1,2,2,3,2,2,2
2868,0270c_num4.png,0807a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,3,2,2,1,1,1,4,2,1,1,1,1
2869,0270c_num4.png,1236a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,1,2,2,2,2,1,2,2,3,2,2,2
2870,0270c_num4.png,0664b_num6.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2
2871,0270c_num4.png,1180b_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,1,3,4,1,2
2872,0270c_num4.png,0443b_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,3,3,2,1,1,1,1,1,2,2,1,1,2
2873,0270c_num4.png,0974c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,3,2,2,2,2,1,1,1,1,2,3,1,2,1
2874,0270c_num4.png,0816c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,2,2,1,3,1,1,2,2,3,2,2,2
2875,0270c_num4.png,1097a_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,1,2,2,1,1,2,3,2,2,2
2876,0270c_num4.png,0144cc_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,3,2,2,2,1,2,2,1,4,2,2,2,1,1
2877,0270c_num4.png,0504a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1
2878,0270c_num4.png,0194a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2
2879,0270c_num4.png,0026b_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2
2880,0270c_num4.png,1203c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,3,3,3,1,1,1,1,1,1,2,2,1,1,2
2881,0270c_num4.png,0752b_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,3,3,2,1,1,2,1,4,2,2,2,2,2
2882,0270c_num4.png,0836b_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,3,2,1,1,1,1,2,2,3,2,2,2
2883,0270c_num4.png,1242a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2
2884,0270c_num4.png,0099c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,1,2,2,2,3,1,1,2,1,2,4,1,1
2885,0270c_num4.png,0086c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,2,1,1,1,1,1,1,2,2,2,1,2
2886,0270c_num4.png,0510a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,1,3,2,3,2,1,2
2887,0270c_num4.png,0002b_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,3,2,1,1,1,1,4,2,2,2,2,2
2888,0270c_num4.png,1356c_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,3,3,2,2,1,1,1,1,4,2,2,2,2,2
2889,0270c_num4.png,0551a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,2,1,1,1,3,2,3,3,1,2
2890,0270c_num4.png,0375b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,2,2,1,1,2,2,3,2,2,2
2891,0270c_num4.png,0532a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,1,3,1,1,2,1,1,1,2,2,1,2,2
2892,0270c_num4.png,1363a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,3,2,2,2,1,1,2,2,2,3,2,2
2893,0270c_num4.png,0883a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,3,3,2,2,1,1,1,4,2,2,2,2,2
2894,0270c_num4.png,0428c_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2
2895,0270c_num4.png,0987a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,4,2,2,2,2,2
2896,0270c_num4.png,0701a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,3,1,1,1
2897,0270c_num4.png,0516c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,1,2,2,1,1,1,1,2,3,2,1,2
2898,0270c_num4.png,0691b_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,3,3,2,1,1,1,1,4,2,1,1,1,1
2899,0270c_num4.png,0467c_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,3,2,1,1,1,1,2,2,1,1,2,2
2900,0270c_num4.png,1104a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3,2,1,1,1,1,4,1,3,2,1,2
2901,0270c_num4.png,1495a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3,2,2,1,1,1,2,2,2,2,2,2
2902,0270c_num4.png,1104c_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,3,2,3,2,1,1,1,1,4,1,2,2,1,1
2903,0270c_num4.png,0577a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,1,2,2,3,2,1,2,2,3,2,1,2
2904,0270c_num4.png,1384a_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,2,2,2,2,1,1,3,2,2,1,2,2
2905,0270c_num4.png,0472b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,3,3,2,2,2,1,1,1,4,2,3,2,2,2
2906,0270c_num4.png,0310a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3,2,1,1,1,1,2,2,2,1,2,2
2907,0270c_num4.png,1408a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,3,2,2,1,2,1,2,1,3,2,1,1
2908,0270c_num4.png,0955a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,2,2,2,1,1,1,2,2,3,3,2,2
2909,0270c_num4.png,0188a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2
2910,0270c_num4.png,0931a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,3,2,2,4,1,1,1,2,2,2,2,2
2911,0270c_num4.png,0340c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2
2912,0270c_num4.png,1341c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,1,3,2,2,1,1,1,2,2,2,1,1,1
2913,0270c_num4.png,0375c_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,2,3,1,1,2,2,3,2,2,2
2914,0270c_num4.png,1541a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,2,2,3,4,2,2
2915,0270c_num4.png,0961a_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,1
2916,0270c_num4.png,1359b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3,2,1,1,1,1,2,2,1,1,2,2
2917,0270c_num4.png,1560c_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,3,2,1,1,1,1,2,2,2,1,2,2
2918,0270c_num4.png,0235b_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,3,3,2,2,2,1,1,1,4,2,2,3,1,2
2919,0270c_num4.png,0817a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,3,1,2,1,1,2,1,2,2,2,3,1,1
2920,0270c_num4.png,1242b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2
2921,0270c_num4.png,0790b_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,2,3,4,2,2
2922,0270c_num4.png,1068cc_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3,2,1,1,1,1,4,2,2,1,1,2
2923,0270c_num4.png,0002c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,1,4,2,1,1,2,2,1,1,1
2924,0270c_num4.png,0585b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,3,3,2,2,1,1,1,3,2,3,2,2,2
2925,0270c_num4.png,1097c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3,2,1,1,2,1,1,2,3,2,1,1
2926,0270c_num4.png,1263c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,1,2,2,1,1,1,2,1,3,4,1,2
2927,0270c_num4.png,1333a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,3,3,3,2,1,1,1,1,4,2,2,1,2,2
2928,0270c_num4.png,1085c_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2
2929,0270c_num4.png,0911aa_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
2930,0270c_num4.png,1029b_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,3,2,3,4,2,2
2931,0270c_num4.png,1344b_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,3,2,2,2,2,1,2,2,2,4,2,2
2932,0270c_num4.png,1015b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,2,2,2,1,2,2,3,2,2,2
2933,0270c_num4.png,1120c_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3,2,2,2,1,1,2,2,3,2,2,2
2934,0270c_num4.png,0675a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,3,2,1,1,2,1,2,2,2,1,2,2
2935,0270c_num4.png,0483a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2,2,2
2936,0270c_num4.png,0930a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,2,2,2,2,1,1,1,1,3,2,1,1
2937,0270c_num4.png,1252c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1
2938,0270c_num4.png,0683b_num6.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,2,2,1,4,2,1,4,2,2,4,2,2
2939,0270c_num4.png,0905c_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,3,2,2,1,1,1,1,1,2,2,1,2,2
2940,0270c_num4.png,0441b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2941,0270c_num4.png,0780a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2
2942,0270c_num4.png,1032a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,1,1,1,1,4,2,3,2,1,1
2943,0270c_num4.png,1073b_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,1,1,1,1,4,2,2,1,1,2
2944,0270c_num4.png,0151b_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,3,3,2,2,1,1,1,1,2,2,1,1,2,2
2945,0270c_num4.png,1402a_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2
2946,0270c_num4.png,1478c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,1,3,1,1,1
2947,0270c_num4.png,1050c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,2,2,1,1,1,1,4,2,2,2,2,2
2948,0270c_num4.png,1045a_num6.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2
2949,0270c_num4.png,0375c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,2,3,1,1,2,2,3,4,2,2
2950,0270c_num4.png,0165a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,2,3,2,1,4,2,3,1,2,2
2951,0270c_num4.png,0783b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,1,4,1,1,2,2,2,3,2,2
2952,0270c_num4.png,1166b_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2
2953,0270c_num4.png,0843a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,3,2,1,2,1,1,2,2,2,2,2,2
2954,0270c_num4.png,1363b_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,2,2,1,1,2,2,2,3,2,2
2955,0270c_num4.png,0699a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
2956,0270c_num4.png,1215b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,3,2,1,2,2,1,2,2,1,1,1,1
2957,0270c_num4.png,0777a_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,1,2,2,2,1,1,4,1,2,2,1,1
2958,0270c_num4.png,0245b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,3,2,1,4,1,1,2,2,2,1,1,2
2959,0270c_num4.png,0902c_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,3,2,1,2,2,1,2,2,3,2,1,2
2960,0270c_num4.png,0876c_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,3,3,2,1,1,1,1,2,2,2,1,1,2
2961,0270c_num4.png,0005a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,3,2,1,1,1,1,2,2,3,3,2,2
2962,0270c_num4.png,0778b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,3,2,2,2,1,2,2,1,4,2,2,1,2,2
2963,0270c_num4.png,0505a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,3,2,1,1,1,1,2,2,2,1,2,2
2964,0270c_num4.png,0467a_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,3,3,2,1,1,1,1,2,2,1,1,1,2
2965,0270c_num4.png,0769c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,1,1,1,1,4,2,2,2,2,2
2966,0270c_num4.png,0030b_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,2,3,1,1,4,2,2,4,2,2
2967,0270c_num4.png,0778a_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,2,2,1,1,2,1,4,2,2,2,2,2
2968,0270c_num4.png,0232a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,1,2,2,2,1,1,2,2,3,2,1,1
2969,0270c_num4.png,0780c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,3,2,2,1,1,1,1,4,2,2,2,1,2
2970,0270c_num4.png,0701c_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,4,2,2
2971,0270c_num4.png,1379c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,3,3,2,2,1,1,1,4,2,2,4,2,2
2972,0270c_num4.png,0124b_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,3,3,2,1,4,1,1,1,2,2,1,1,2
2973,0270c_num4.png,0002c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,3,3,2,1,1,1,1,1,2,2,2,1,1
2974,0270c_num4.png,0352a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,1,1
2975,0270c_num4.png,0248b_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,1,2,3,2,2,1
2976,0270c_num4.png,0507c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,3,1,1
2977,0270c_num4.png,0636a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,2,4,1,2,3,1,3,4,1,2
2978,0270c_num4.png,1560a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2
2979,0270c_num4.png,1104c_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,3,2,3,2,1,1,1,1,1,1,1,2,1,1
2980,0270c_num4.png,0325b_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,2,2,1,1,1,1,2,2,1,1,2,2
2981,0270c_num4.png,1136b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,1,2,1,4,1,1,3,1,2,1,1,2
2982,0270c_num4.png,1037a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,3,1,1,2,2,2,4,2,2
2983,0270c_num4.png,0621c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,2,1,2,1,4,1,2
2984,0270c_num4.png,1387b_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,3,2,2,1,1,1,1,3,2,2,1,1,2
2985,0270c_num4.png,0989a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,3,3,2,2,1,1,1,1,4,2,1,1,1,1
2986,0270c_num4.png,1302bb_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,1,2,1,1,2,1,3,2,1,1
2987,0270c_num4.png,1462b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,3,3,2,2,2,2,1,1,3,2,3,3,2,2
2988,0270c_num4.png,0122c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,3,3,2,2,1,1,1,2,2,3,2,2,2
2989,0270c_num4.png,0705b_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,3,3,2,2,2,1,1,1,2,2,2,2,2,2
2990,0270c_num4.png,0685a_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2
2991,0270c_num4.png,1002a_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
2992,0270c_num4.png,1043a_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2
2993,0270c_num4.png,1045a_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,3,3,3,2,1,1,1,1,2,2,2,1,2,2
2994,0270c_num4.png,0777a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,1,4,2,2,2,1,2
2995,0270c_num4.png,0899b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2
2996,0270c_num4.png,1165c_num5.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3,2,2,2,2,1,3,2,3,2,1,2
2997,0270c_num4.png,0256a_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,3,2,2,2,2,1,2,1,1,1,3,2,1,2
2998,0270c_num4.png,0675b_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,3,3,2,1,1,2,1,2,2,2,1,1,2
2999,0270c_num4.png,0983aa_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,2,2,3,2,1,2,1,3,4,1,2
3000,0270c_num4.png,1269c_num2.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,1,4,1,1,4,2,2,2,2,2
3001,0270c_num4.png,0818aa_num3.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,1,2,2,2,1,1,2,1,3,2,1,1
3002,0270c_num4.png,0254c_num4.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2
3003,0270c_num4.png,0691c_num1.png,0,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1,3,3,2,2,1,1,1,1,2,2,2,1,2,1
